,,,,acc_0,f1_0,gmean_0,BA_0,MCC_0,AP_0,acc_1,f1_1,gmean_1,BA_1,MCC_1,AP_1,acc_2,f1_2,gmean_2,BA_2,MCC_2,AP_2,acc_3,f1_3,gmean_3,BA_3,MCC_3,AP_3,acc_4,f1_4,gmean_4,BA_4,MCC_4,AP_4,acc_5,f1_5,gmean_5,BA_5,MCC_5,AP_5,acc_6,f1_6,gmean_6,BA_6,MCC_6,AP_6,acc_7,f1_7,gmean_7,BA_7,MCC_7,AP_7,acc_8,f1_8,gmean_8,BA_8,MCC_8,AP_8,acc_9,f1_9,gmean_9,BA_9,MCC_9,AP_9,avg_acc,avg_f1,avg_gmean,avg_BA,avg_MCC,avg_AP
GBTClassifier,LDAMLoss,"{'cls_num_list': array([212., 287., 327., 116.,  51., 396.]), 'max_m': 0.5, 's': 45}",flare,0.05324000727216062,0.039376034537074854,0.026321494393256963,0.06576913507947992,-0.18111591601608656,0.182941191841124,0.11726878425057788,0.054470473736197025,0.021813653997165307,0.10298308252807746,-0.09089116626284001,0.25075472638365354,0.19644443290133237,0.14909678912894625,0.06125375746023678,0.19592263454036057,0.08057174787007944,0.2536793343493537,0.14976495338025608,0.08994231061814523,0.028693170736899688,0.13647960417411217,-0.061714291852376466,0.2003782915052575,0.11806612471755447,0.10844056549965968,0.04638089624784534,0.14664010303854857,-0.07333648803528842,0.18430508049803057,0.10892917435005064,0.0852925066309808,0.038047987160375864,0.10736439249806981,-0.09060102919338535,0.20603651333351788,0.08636989325507102,0.062098669488491576,0.028981276650947057,0.1417822218226667,-0.07215958402012511,0.24742571085812853,0.133280523595564,0.10920961185304934,0.04014269669230042,0.1474293022447724,-0.05684502664753677,0.22865954290512133,0.13311949718203775,0.09944411385228491,0.05513552099189669,0.1343358623718444,-0.04177470059822931,0.2398510488392883,0.1958288964496273,0.12783342159854866,0.04906459050747329,0.19113658752912122,0.04307928878736402,0.2923663513861551,0.12923122873542323,0.09252044969433784,0.03958350448383974,0.13698429258270534,-0.05447871659684246,0.22863977918996303
XGBoostWrapper,LDAMLoss,"{'cls_num_list': array([212., 287., 327., 116.,  51., 396.]), 'max_m': 0.5, 's': 45}",flare,0.7047970288029505,0.5442351389700784,0.3291497773748535,0.5528611715749039,0.6291775841711572,0.4337646776663142,0.704111367945355,0.5290382133746754,0.2786411472469276,0.5445504925382718,0.6283680202962196,0.4361422606430123,0.7047996260031686,0.5293979658354095,0.27899189898364884,0.5446554390603037,0.6292777917425134,0.4348574935092405,0.7048152092044775,0.5298612146995305,0.2826559198447556,0.5446357290798458,0.6288219304187201,0.43127781273743704,0.7019660805651509,0.5280599603523595,0.2676719249456439,0.5435580897088929,0.6253079071842704,0.42916071303738024,0.7040931875438278,0.5293880592697631,0.2808696694117924,0.5444430391418403,0.6281149834966915,0.4338552825584795,0.7040931875438277,0.5391805702718988,0.2940915018269067,0.5494327158691611,0.6281973413451694,0.4436273583988742,0.7055424252655638,0.5367766149307449,0.30774208941445236,0.5486385439684065,0.6288615556701245,0.436827341836478,0.7033477910812145,0.5299722260495273,0.2811784413630289,0.5440177736969488,0.6268929534221506,0.4366086656818199,0.7026647274238371,0.5217595414450042,0.25386119727029216,0.5406546920715112,0.6260719529512108,0.4302476772739059,0.7040230631379374,0.5317669505198992,0.28548535676823017,0.5457447686710085,0.6279092020698228,0.43463692833429424
GBTClassifier,LDAMLoss,"{'cls_num_list': array([212., 287., 327., 116.,  51., 396.]), 'max_m': 0.25, 's': 15}",flare,0.3239513804119159,0.16137966577625348,0.04567284299453035,0.23890563431923456,0.1375438911723033,0.303502974354901,0.20599174090330624,0.12369107378004238,0.04594052533803032,0.1759696785499738,0.011198615008361881,0.24183605715138734,0.2900657091655196,0.17308539557348399,0.06592173435034233,0.2237573462617998,0.08658149886107169,0.2959237032533645,0.21313663870347765,0.14580534445869747,0.05069510362488626,0.16952564260383038,0.022999328967073775,0.2690504060623248,0.23318182998727371,0.1627867926365699,0.08339339847330807,0.22855027302158248,0.08753346851008245,0.25255200470930805,0.1643144690024154,0.12250880025204643,0.05284535091907605,0.15076538969620742,-0.0450233660281975,0.2137851364644156,0.3002077760174532,0.19122868847376157,0.07070247946324858,0.2520661198163628,0.13181434984166468,0.2935241221031724,0.2562423707243592,0.1663613371519313,0.052581683984582614,0.21563568075962108,0.052456693152144095,0.26610987584738666,0.2663221047710568,0.1505197549388899,0.05852677985305553,0.21397635674203172,0.07756235238852204,0.2596220294874928,0.27994961431576765,0.16046030097010638,0.04067391670193095,0.20698378828154632,0.0940279812241885,0.28523372983017703,0.25333636340025456,0.1557827154011783,0.05669538157029911,0.20761359100521903,0.0656694813097215,0.268114003926393
XGBoostWrapper,LDAMLoss,"{'cls_num_list': array([212., 287., 327., 116.,  51., 396.]), 'max_m': 0.25, 's': 15}",flare,0.7307404617821989,0.5661534226800969,0.34084850990370025,0.5784946723783274,0.6625131718932251,0.5447176769537594,0.7372256707269562,0.5763532342015659,0.3457856469282463,0.585089485157346,0.6699283863644212,0.5482712843201055,0.7321974911045892,0.5690157025645985,0.3397342482973977,0.5791708822429692,0.6632333513705153,0.5435972341958571,0.7321948939043711,0.5740761481111997,0.36940328562027214,0.5824224358994168,0.6633312620860765,0.5460710447325159,0.7336259512245799,0.5730946138093296,0.32959435735441056,0.5833061382562337,0.6652559214775039,0.5540167132784843,0.7350881749474067,0.5745274873538934,0.3668931506845748,0.5826862783371723,0.6669850878948201,0.5473050291077441,0.7365062462665246,0.5804439015658633,0.3673871154988183,0.5881683117346558,0.6691637455288326,0.5458994697926078,0.7379295119860789,0.5829266495760191,0.35766972752668724,0.5912154665402736,0.6711906196780705,0.5520676639366652,0.7386619224476014,0.5840166563416929,0.3715218299067949,0.5930058554752833,0.6721020479532347,0.551440020214961,0.7343297924837026,0.5793242338097649,0.3731428421736688,0.587249937802986,0.6662743556048488,0.5492229452408175,0.7348500116874008,0.5759932050014024,0.3561980713894571,0.5850809463824664,0.6669977949851549,0.5482609081773517
GBTClassifier,LDAMLoss,"{'cls_num_list': array([212., 287., 327., 116.,  51., 396.]), 'max_m': 0.25, 's': 30}",flare,0.34060203101057057,0.20669776255208028,0.06774193188178321,0.2522386439428838,0.18567575217158652,0.28830191349123924,0.28144040724099423,0.17742408572140916,0.056967684137333864,0.22548799515403858,0.13179779018967935,0.277015954553014,0.27630833960990053,0.21057135270480268,0.10080080115227993,0.25080615627438296,0.11052824765808164,0.3034419202042574,0.3779419785471262,0.22360270032096602,0.0695991812994087,0.27630216880252484,0.23655063861825254,0.36172898726342423,0.22446043165467625,0.14121584917388502,0.04150976768443663,0.18482100517064343,0.05701198551396676,0.2925073228427004,0.3160766693504402,0.19378054643151973,0.07363255467679322,0.24328814904292714,0.15447512080324904,0.3058238638489203,0.23555047658624004,0.17670249279905875,0.058442177528958236,0.20881661041190874,0.08694781112902847,0.28765237146174155,0.24980391138352856,0.16756888735662506,0.07634774032871297,0.2504924236311108,0.10808155551396634,0.2830589614508094,0.37440199464976753,0.22544459232675385,0.08540981385437833,0.29502515358730524,0.2393197367670404,0.3451608049172136,0.3060566709087604,0.1781156613772945,0.07077154607531395,0.2258826407857089,0.13672459947177423,0.3035626773289421,0.2982642910942005,0.1901123930764395,0.0701223198619399,0.24131609468034343,0.14471132378366253,0.30482547773622626
XGBoostWrapper,LDAMLoss,"{'cls_num_list': array([212., 287., 327., 116.,  51., 396.]), 'max_m': 0.25, 's': 30}",flare,0.7321948939043711,0.5749323023205026,0.3614615282144768,0.5833341323944401,0.6638852499017842,0.5358325948344121,0.7314546918421941,0.5493690566252025,0.256993375005525,0.5679222177530612,0.6619149984057874,0.5357554551895787,0.7336259512245799,0.5704877061456713,0.3394161075512018,0.5817711910090415,0.6651472224933245,0.5427474319718547,0.7365088434667428,0.5849251530619377,0.38665381765050866,0.5921552290612497,0.6691877292607163,0.5491004443512897,0.7350673973456614,0.5682139342563352,0.3212229356150574,0.5796816573192553,0.6670800343675085,0.5460346633331756,0.7350648001454431,0.5767642242762704,0.34905395751579915,0.5844913693813938,0.6669811707598315,0.5524432348772236,0.7371996987247746,0.5892987353909263,0.3896071563243154,0.5938405863199738,0.6699105567120818,0.5473020876916396,0.7336207568241436,0.5755488520266836,0.3542051964582478,0.586465518217596,0.6657894910654765,0.5434807073383938,0.7343661532867569,0.5771168442182733,0.3689692382288163,0.5857303477942851,0.6662884453431044,0.5445616157359551,0.7357634470041294,0.5861699498084793,0.36692402174979966,0.5944270655622568,0.6682486561240857,0.5475247203064157,0.7344866633768797,0.5752826758130282,0.3494507334313747,0.5849819314812553,0.6664433554433701,0.5444782955629939
GBTClassifier,LDAMLoss,"{'cls_num_list': array([212., 287., 327., 116.,  51., 396.]), 'max_m': 0.25, 's': 45}",flare,0.21224060462821082,0.1403066093066449,0.06041461186026649,0.19135889556054472,0.04941590049318949,0.2614718357539026,0.2626704412643171,0.15091698418931848,0.060612160335703956,0.20434171976703341,0.10698111863796056,0.24825729768121346,0.09933771394436797,0.07054675199778779,0.04165738458581959,0.11066159992725941,-0.07977279146127245,0.2157704216227792,0.22882113082097497,0.16106562317119835,0.07121608163027157,0.2013255175876197,0.08360841672442579,0.28806458527904055,0.4442536945173103,0.30735341318937864,0.15244088956136054,0.36211003841484407,0.3382052609521268,0.37877852738471834,0.2527595252318001,0.1745973060619209,0.05518514023927814,0.22187457934445617,0.06849276170196072,0.2977986528427779,0.31046671687920424,0.1944106444080438,0.06394315731922877,0.2483267769558768,0.14837599023942155,0.27619272455255295,0.38306885177778355,0.2494947220935666,0.07583826027486529,0.28921261967869577,0.25668437201421695,0.33439499293910846,0.24472378775679812,0.18790640886596102,0.06946369546221012,0.2537866633201215,0.08657995009999798,0.26463094376047847,0.29735345297769006,0.18630584681239032,0.06136215232225125,0.24066320409831535,0.14047822337401722,0.270537617788771,0.2735695919798457,0.18229043100962108,0.07121335335912557,0.23236616146547667,0.11990492027760447,0.2835897599605343
XGBoostWrapper,LDAMLoss,"{'cls_num_list': array([212., 287., 327., 116.,  51., 396.]), 'max_m': 0.25, 's': 45}",flare,0.7372152819260838,0.5869026704442424,0.39817550253937267,0.5917754837344738,0.6702789047611325,0.543205818373349,0.7343271952834843,0.5741823674684688,0.34653049370728545,0.5836124043429953,0.6661506346004936,0.5430649768568311,0.7386852972495649,0.571335810599322,0.33362960729179425,0.5825529860396331,0.6714447389873561,0.5392288919020692,0.7364984546658702,0.5732889818811102,0.32453913383836674,0.5829312988229582,0.6690455411460849,0.5444232445700374,0.7386567280471651,0.5979991514738285,0.4222848820010842,0.5982008512175053,0.6722466582256935,0.5569066135727273,0.7386541308469471,0.5826527714025178,0.34937304689842125,0.5898126813129181,0.6720270041751412,0.5568884617082013,0.7379476923876062,0.5840531382212403,0.3626358634316853,0.5907548323083318,0.6709326180352739,0.5536672688593145,0.7386749084486923,0.5948560747015484,0.4119185791371699,0.5982314200480776,0.6720306036430207,0.5548926332630584,0.7372230735267381,0.5859931692921831,0.3792657312096613,0.5934144770596281,0.6703818060773681,0.5506616184068608,0.7407994182271511,0.5951232435051105,0.3976277267582573,0.5974012966101484,0.6745117696910913,0.5516437435697902,0.7378682180609303,0.5846387378989572,0.37259805668130985,0.5908687731496671,0.6709050279342657,0.549458327108224
GBTClassifier,LDAMLoss,"{'cls_num_list': array([840., 120., 240.]), 'max_m': 0.5, 's': 15}",3mocniej-cut,0.255,0.19004987240256452,0.17258046170836627,0.27321428571428574,-0.10035471193912193,0.33035690844082477,0.14416666666666667,0.13506268132540405,0.14622851735981213,0.2876984126984127,-0.08209359267780914,0.2965494665678026,0.3541666666666667,0.25700695815705676,0.1913538224642867,0.3871031746031746,0.08135439555076737,0.3684428360933231,0.14666666666666667,0.1411018164769861,0.16569559144253737,0.30416666666666664,-0.034216363349625335,0.3215592000737188,0.21333333333333332,0.16537924536905185,0.13915785878144196,0.28095238095238095,-0.04771136587822063,0.32287733290450216,0.3366666666666666,0.21347434904182636,0.13729734400299357,0.33650793650793653,0.005494043863043208,0.3607420250392358,0.21916666666666665,0.19762971819563172,0.1831461324831734,0.3404761904761905,0.009558405376659519,0.31637056458605894,0.24416666666666664,0.1901664659730459,0.17081518567631154,0.31230158730158736,-0.042023589050315086,0.33226835424787604,0.19249999999999998,0.16852541134710955,0.18511805767355888,0.2878968253968254,-0.08380398887578147,0.31365124885841944,0.3083333333333333,0.22403041752759828,0.16531252254230577,0.34404761904761905,0.039813791897620965,0.36647469151735523,0.2414166666666666,0.1882426935816275,0.16567054941347875,0.31543650793650796,-0.02539829750827825,0.3329292628329117
XGBoostWrapper,LDAMLoss,"{'cls_num_list': array([840., 120., 240.]), 'max_m': 0.5, 's': 15}",3mocniej-cut,0.7,0.2745098039215686,0.046415888336127795,0.3333333333333333,0.0,0.47518962754090116,0.7,0.2745098039215686,0.046415888336127795,0.3333333333333333,0.0,0.4647999821594867,0.7,0.2745098039215686,0.046415888336127795,0.3333333333333333,0.0,0.46703464222034635,0.7,0.2745098039215686,0.046415888336127795,0.3333333333333333,0.0,0.4602304262871072,0.7,0.2745098039215686,0.046415888336127795,0.3333333333333333,0.0,0.4682782126510732,0.7,0.2745098039215686,0.046415888336127795,0.3333333333333333,0.0,0.45944954676708366,0.7,0.2745098039215686,0.046415888336127795,0.3333333333333333,0.0,0.4620572753153662,0.7,0.2745098039215686,0.046415888336127795,0.3333333333333333,0.0,0.45328894805334663,0.7,0.2745098039215686,0.046415888336127795,0.3333333333333333,0.0,0.4563870631552673,0.7,0.2745098039215686,0.046415888336127795,0.3333333333333333,0.0,0.47451733555547176,0.7,0.2745098039215686,0.046415888336127795,0.33333333333333337,0.0,0.464123305970545
GBTClassifier,LDAMLoss,"{'cls_num_list': array([840., 120., 240.]), 'max_m': 0.5, 's': 30}",3mocniej-cut,0.2991666666666667,0.24038454085672128,0.2358810935257493,0.37003968253968256,0.04031284680588397,0.3646438569131106,0.19666666666666666,0.168171719409047,0.1723745990476456,0.2648809523809524,-0.09351999561720566,0.3251192157151814,0.29833333333333334,0.20617093904585135,0.16560445170646046,0.28253968253968254,-0.06317355782792447,0.32606869897251045,0.2875,0.22912595784567608,0.21876156439651342,0.3115079365079365,-0.05651676185475228,0.3309295703323904,0.22166666666666668,0.1933526675162594,0.1878063364560592,0.28849206349206347,-0.01895912944120253,0.3398692722573019,0.10500000000000001,0.10139471464549032,0.09165379490415196,0.3003968253968254,-0.07654659992270262,0.35398059918088765,0.22583333333333333,0.17643349507828865,0.16384670553023156,0.27162698412698416,-0.07539466309109769,0.3445638069942811,0.1675,0.1530590399816309,0.15444513638111532,0.30496031746031743,-0.061616673253805196,0.33593931041252206,0.20833333333333334,0.14844895059649849,0.13023979000894012,0.21428571428571427,-0.17130166823442938,0.32282626269092823,0.15583333333333335,0.1450351921284032,0.14569658552832312,0.26626984126984127,-0.10161547117537113,0.33031477010661675,0.2165833333333333,0.17615772171038666,0.16663100574851902,0.2875,-0.0678331673612607,0.337425536357573
XGBoostWrapper,LDAMLoss,"{'cls_num_list': array([840., 120., 240.]), 'max_m': 0.5, 's': 30}",3mocniej-cut,0.7,0.2745098039215686,0.046415888336127795,0.3333333333333333,0.0,0.466910999138229,0.7,0.2745098039215686,0.046415888336127795,0.3333333333333333,0.0,0.47471307607950186,0.7,0.2745098039215686,0.046415888336127795,0.3333333333333333,0.0,0.4647519615310404,0.7,0.2745098039215686,0.046415888336127795,0.3333333333333333,0.0,0.4668768286919377,0.7,0.2745098039215686,0.046415888336127795,0.3333333333333333,0.0,0.4619665393470484,0.7,0.2745098039215686,0.046415888336127795,0.3333333333333333,0.0,0.45641292570100117,0.7,0.2745098039215686,0.046415888336127795,0.3333333333333333,0.0,0.4677164412183168,0.7,0.2745098039215686,0.046415888336127795,0.3333333333333333,0.0,0.46877818228239726,0.7,0.2745098039215686,0.046415888336127795,0.3333333333333333,0.0,0.45915476977912767,0.7,0.2745098039215686,0.046415888336127795,0.3333333333333333,0.0,0.4691448728836458,0.7,0.2745098039215686,0.046415888336127795,0.33333333333333337,0.0,0.46564265966522456
GBTClassifier,LDAMLoss,"{'cls_num_list': array([840., 120., 240.]), 'max_m': 0.5, 's': 45}",3mocniej-cut,0.26583333333333337,0.20848943632731412,0.19373038447618968,0.3458333333333333,0.009953537516044369,0.3596691520532775,0.38,0.2812124795289185,0.21861135530476847,0.4212301587301588,0.14463809548752687,0.405749460649797,0.3708333333333334,0.25281483294183843,0.14747270253197048,0.3168650793650793,-0.011542379671804265,0.37768006070187543,0.225,0.18318118280470042,0.1489245723015615,0.2958333333333333,-0.012423939790557035,0.3964901343590713,0.275,0.22016925542399504,0.20279489727346758,0.341468253968254,-0.007337963279095009,0.37038214880550097,0.2375,0.2130330429826212,0.23165830065056475,0.3061507936507937,0.006206974957104272,0.36677085602791754,0.26833333333333337,0.20079228605962882,0.16358290622041233,0.3019841269841269,-0.07048641861002539,0.3369382051032949,0.45499999999999996,0.34935273125870203,0.29467160423341965,0.42023809523809524,0.13552844488550503,0.41117351077637815,0.28,0.22677806631716244,0.1854951341644998,0.3559523809523809,0.06752651595237483,0.37278011228458163,0.16083333333333333,0.1537475783493942,0.16352784161094702,0.3132936507936508,-0.026647091328461204,0.3691755338740309,0.29183333333333333,0.22895708919942753,0.1950469698767801,0.34188492063492065,0.023541577611861243,0.3766809174635726
XGBoostWrapper,LDAMLoss,"{'cls_num_list': array([840., 120., 240.]), 'max_m': 0.5, 's': 45}",3mocniej-cut,0.7,0.2745098039215686,0.046415888336127795,0.3333333333333333,0.0,0.45119753923426986,0.7,0.2745098039215686,0.046415888336127795,0.3333333333333333,0.0,0.4480356760324873,0.7,0.2745098039215686,0.046415888336127795,0.3333333333333333,0.0,0.46379583300954474,0.7,0.2745098039215686,0.046415888336127795,0.3333333333333333,0.0,0.4632213322249685,0.7,0.2745098039215686,0.046415888336127795,0.3333333333333333,0.0,0.4605893258386603,0.7,0.2745098039215686,0.046415888336127795,0.3333333333333333,0.0,0.4667810363345034,0.7,0.2745098039215686,0.046415888336127795,0.3333333333333333,0.0,0.46481279187409436,0.7,0.2745098039215686,0.046415888336127795,0.3333333333333333,0.0,0.46199152088234374,0.7,0.2745098039215686,0.046415888336127795,0.3333333333333333,0.0,0.45613540565642213,0.7,0.2745098039215686,0.046415888336127795,0.3333333333333333,0.0,0.46451972201570035,0.7,0.2745098039215686,0.046415888336127795,0.33333333333333337,0.0,0.46010801831029946
GBTClassifier,LDAMLoss,"{'cls_num_list': array([840., 120., 240.]), 'max_m': 0.25, 's': 15}",3mocniej-cut,0.40166666666666667,0.2618830826918255,0.1822318397865542,0.3406746031746032,-0.006957448243870304,0.3502934996695602,0.3616666666666667,0.19254394753776466,0.09859301043196925,0.24345238095238092,-0.1536658149615146,0.3393181264777382,0.2758333333333333,0.1651966598297407,0.11309802099699713,0.26646825396825397,-0.09093106450584128,0.3328587995320531,0.2891666666666667,0.20768639231823602,0.1604629315698225,0.3083333333333333,-0.00924168499904357,0.35390691374215033,0.19333333333333333,0.15814624145932427,0.1564037490080157,0.2865079365079365,-0.03050082874734083,0.332475926413831,0.28583333333333333,0.19794029657460133,0.15653557229730436,0.3101190476190477,-0.07109377562980934,0.3359106876282339,0.255,0.18518884707736522,0.1501080405750529,0.2531746031746032,-0.08943275950846925,0.3428918103700329,0.3083333333333333,0.19954281223120293,0.14143690101231604,0.24186507936507934,-0.12469047370423125,0.32606254290098646,0.2341666666666667,0.17176517618792206,0.1559619993906505,0.201984126984127,-0.2144706219410235,0.30143531822207814,0.17,0.14712171411514244,0.16373385957771852,0.25119047619047624,-0.12446446044783947,0.30544398253268124,0.2775,0.18870151700231247,0.14785659246464009,0.2703769841269842,-0.09154489326889834,0.33205976074893456
XGBoostWrapper,LDAMLoss,"{'cls_num_list': array([840., 120., 240.]), 'max_m': 0.25, 's': 15}",3mocniej-cut,0.6983333333333335,0.2791936933924763,0.052004043404113964,0.33492063492063495,0.001911448499748386,0.45021531067452525,0.6991666666666667,0.2744519920990509,0.04639743266584466,0.3329365079365079,0.002697535241631433,0.45962529567450117,0.6983333333333333,0.27439403788288164,0.046378976995561524,0.3325396825396825,0.004608983741379818,0.4515644517682153,0.6991666666666667,0.2744519920990509,0.04639743266584466,0.3329365079365079,0.002697535241631433,0.4525911393776437,0.6991666666666667,0.2745867439579407,0.04639743266584466,0.3329365079365079,0.010004054224642685,0.4511068508174102,0.6991666666666666,0.2743170978465096,0.04639743266584466,0.3329365079365079,-0.0053950704832628656,0.44650989059117147,0.7,0.27477959242665123,0.046415888336127795,0.3333333333333333,0.016185211449788597,0.45606935827847633,0.6991666666666666,0.2743170978465096,0.04639743266584466,0.3329365079365079,-0.0053950704832628656,0.4581517542900295,0.6983333333333334,0.27412439177145054,0.046378976995561524,0.3325396825396825,-0.010790140966525731,0.4636332840981835,0.6966666666666665,0.27400657772530657,0.046341843442782506,0.33174603174603173,-0.005656231705987254,0.45380079191187156,0.6987499999999999,0.2748623217047828,0.04695068925033706,0.3329761904761905,0.0010868254759783637,0.4543268127482028
GBTClassifier,LDAMLoss,"{'cls_num_list': array([840., 120., 240.]), 'max_m': 0.25, 's': 30}",3mocniej-cut,0.20083333333333336,0.15644230328146305,0.13688163999084837,0.251984126984127,-0.13906715165867364,0.3161530289220022,0.19833333333333333,0.17064215456097215,0.15701411206325094,0.2871031746031746,-0.027646057346250485,0.34089414257606937,0.1358333333333333,0.12688640718708744,0.14691966146090446,0.254563492063492,-0.14323433959918638,0.3071551767968115,0.18,0.1621355682417483,0.15558135946214163,0.3053571428571429,-0.042964410234422525,0.3549578052725071,0.17083333333333334,0.1474777661680577,0.15447868689054628,0.26765873015873015,-0.0812258906407623,0.35501344839633664,0.29833333333333334,0.2136784038015042,0.15177113926205846,0.33809523809523806,0.028662264337128728,0.3814744024125859,0.19666666666666666,0.16565238585854186,0.16396763966165334,0.2839285714285714,-0.03606696358285074,0.3287554476483326,0.21833333333333332,0.14766633680622054,0.10325652010168496,0.22857142857142856,-0.17813129501382186,0.3143718795851876,0.19333333333333333,0.15958225697262526,0.15275283768264583,0.27321428571428574,-0.07939813571995931,0.32652974052433315,0.18666666666666668,0.16209194318802747,0.1632329139537388,0.2861111111111111,-0.08047172478945726,0.31265622206798693,0.19791666666666669,0.1612255526066248,0.1485856510529473,0.27765873015873016,-0.07795437042482559,0.3337961294202153
XGBoostWrapper,LDAMLoss,"{'cls_num_list': array([840., 120., 240.]), 'max_m': 0.25, 's': 30}",3mocniej-cut,0.7,0.2745098039215686,0.046415888336127795,0.3333333333333333,0.0,0.4458568419613694,0.6975,0.2739288307915758,0.04636029911306564,0.33214285714285713,-0.011729852221214703,0.4402592781015457,0.6975,0.2739307364053814,0.046360447502106085,0.33214285714285713,-0.01630108060282051,0.4521735739769285,0.6983333333333335,0.27425804889857175,0.04637890317238922,0.3325396825396825,-0.003909950740404901,0.44796062454492513,0.6991666666666667,0.27687242798353906,0.048941784884149964,0.3339285714285714,0.003909950740404901,0.44643374543007264,0.6983333333333335,0.27662739124591185,0.04891802410724918,0.333531746031746,0.0,0.4394885003367894,0.6983333333333333,0.27412344248044046,0.04637890317238922,0.3325396825396825,-0.009557242498741928,0.4461098312770878,0.6975,0.2739307364053814,0.046360447502106085,0.33214285714285713,-0.01630108060282051,0.44918838294012015,0.6983333333333333,0.27412439177145054,0.046378976995561524,0.3325396825396825,-0.013487676208157162,0.43762194550513833,0.6991666666666667,0.27687242798353906,0.048941784884149964,0.3339285714285714,0.003909950740404901,0.44395361266972666,0.6984166666666667,0.274917823788736,0.047143545966929476,0.33287698412698413,-0.006346698139334991,0.4449046336743704
GBTClassifier,LDAMLoss,"{'cls_num_list': array([840., 120., 240.]), 'max_m': 0.25, 's': 45}",3mocniej-cut,0.21166666666666667,0.17782448643870835,0.16881147116967177,0.32559523809523805,0.009776205553458461,0.3434708356563066,0.20750000000000002,0.16609715781705747,0.13268261720927757,0.25535714285714284,-0.09801241455977763,0.3176966607660618,0.38916666666666666,0.2656071070976166,0.203499893062342,0.32142857142857145,-0.015518709216520477,0.3732867111999899,0.12833333333333333,0.136543610884625,0.13436387667339197,0.3017857142857143,-0.04971838562190868,0.34347056527526176,0.215,0.15289953082710944,0.12188921295718132,0.2515873015873016,-0.11837158648576451,0.31263784237546804,0.16166666666666668,0.15277284926170237,0.16124902207284433,0.30218253968253966,-0.03320510302818387,0.35059875437347765,0.13083333333333336,0.12736903655885706,0.12616370846143568,0.2873015873015873,-0.0672275983878347,0.3526783103730959,0.19083333333333333,0.1729287107402489,0.1802458935170394,0.27440476190476193,-0.07170475884166436,0.35617324520014637,0.18666666666666668,0.15504551040612824,0.1352500876571915,0.30456349206349204,-0.019580714688934485,0.3265414534907737,0.31916666666666665,0.2328943793160414,0.18215061640780877,0.3037698412698413,-0.04089091531766409,0.36819000718893335,0.21408333333333335,0.17399823793480948,0.15463063991881842,0.29279761904761903,-0.05044539805947943,0.3444744385899515
XGBoostWrapper,LDAMLoss,"{'cls_num_list': array([840., 120., 240.]), 'max_m': 0.25, 's': 45}",3mocniej-cut,0.7,0.2745098039215686,0.046415888336127795,0.3333333333333333,0.0,0.46437659303971185,0.7,0.2745098039215686,0.046415888336127795,0.3333333333333333,0.0,0.4584237428006784,0.7,0.2745098039215686,0.046415888336127795,0.3333333333333333,0.0,0.4660087408665615,0.7,0.2745098039215686,0.046415888336127795,0.3333333333333333,0.0,0.45696588751481215,0.7,0.2745098039215686,0.046415888336127795,0.3333333333333333,0.0,0.46587311942557674,0.7,0.2745098039215686,0.046415888336127795,0.3333333333333333,0.0,0.4657541629863683,0.7,0.2745098039215686,0.046415888336127795,0.3333333333333333,0.0,0.4590840518158976,0.7,0.2745098039215686,0.046415888336127795,0.3333333333333333,0.0,0.46604069857497327,0.7,0.2745098039215686,0.046415888336127795,0.3333333333333333,0.0,0.4666799096773058,0.7,0.2745098039215686,0.046415888336127795,0.3333333333333333,0.0,0.45554846575424124,0.7,0.2745098039215686,0.046415888336127795,0.33333333333333337,0.0,0.4624755372456127
GBTClassifier,LDAMLoss,"{'cls_num_list': array([840., 120., 240.]), 'max_m': 0.5, 's': 15}",4delikatne-bezover-cut,0.16416666666666666,0.13801079360259277,0.1124669400152662,0.2371031746031746,-0.09950343837807629,0.3206210397678725,0.09666666666666665,0.0717121544987088,0.046450515779981064,0.10535714285714286,-0.26673173858740185,0.28876584019131296,0.3383333333333333,0.25397718436723515,0.20090892971441301,0.30257936507936506,0.02416941527493658,0.3554719066986102,0.125,0.10405574517554564,0.08079027781081666,0.1785714285714286,-0.1790872200690919,0.2877741177440026,0.23666666666666666,0.16360089861975094,0.10272568584443835,0.1658730158730159,-0.181216723122737,0.30674347682154146,0.18333333333333332,0.13432789996758912,0.07998439795811621,0.13968253968253966,-0.23874431148158132,0.30344295747064354,0.11833333333333333,0.10502849100661549,0.11430119184880423,0.14305555555555557,-0.279233184701844,0.2717362160075011,0.15083333333333332,0.12409135749445235,0.09833311098256656,0.1839285714285714,-0.15291091002108897,0.3127764982076431,0.17583333333333334,0.13580631607608468,0.08527645707958523,0.15873015873015875,-0.2460824124220773,0.30431217963226365,0.22833333333333333,0.11673872796121662,0.0471244909694511,0.13988095238095238,-0.22450495547792784,0.30324149360728614,0.18175,0.13473495687697917,0.09683619980034387,0.17547619047619048,-0.184384547898689,0.30548857261486767
